,error_code,cycle_time_s,spindle_speed_rpm,feed_rate_mm_min,axis_position_x_mm,spindle_temperature_c,vibration_mm_s,servo_motor_load_pct,power_consumption_kw,coolant_flow_l_min,coolant_pressure_bar,lubrication_level_pct,ambient_humidity_pct,ambient_dust_ug_m3,machine_status,production_count
2025-09-15 03:12:00,0,0.0,0,0.0,0.0,25.0,0.263,1.392,1.078,0.0,0.0,99.616,69.74,14.25,Idle,0
2025-09-15 03:13:00,0,0.0,0,0.0,0.0,25.0,0.172,1.468,1.543,0.0,0.0,99.614,69.903,14.495,Idle,0
2025-09-15 03:14:00,0,0.0,0,0.0,0.0,25.0,0.284,0.633,1.886,0.0,0.0,99.612,68.56,15.515,Idle,0
2025-09-15 03:15:00,0,0.0,0,0.0,0.0,25.0,0.267,1.015,1.672,0.0,0.0,99.61,70.148,15.043,Idle,0
2025-09-15 03:16:00,0,0.0,0,0.0,0.0,25.0,0.304,0.639,1.767,0.0,0.0,99.608,71.69,14.921,Idle,0
2025-09-15 03:17:00,0,0.0,0,0.0,0.0,25.0,0.379,1.613,1.575,0.0,0.0,99.606,71.683,15.237,Idle,0
2025-09-15 03:18:00,0,0.0,0,0.0,0.0,25.0,0.175,0.026,1.599,0.0,0.0,99.604,72.222,16.95,Idle,0
2025-09-15 03:19:00,0,0.0,0,0.0,0.0,25.0,0.371,0.809,1.813,0.0,0.0,99.602,69.467,14.527,Idle,0
2025-09-15 03:20:00,0,0.0,0,0.0,0.0,25.0,0.181,1.972,1.54,0.0,0.0,99.6,72.42,16.016,Idle,0
2025-09-15 03:21:00,0,0.0,0,0.0,0.0,25.0,0.314,1.911,1.887,0.0,0.0,99.598,69.09,14.341,Idle,0
2025-09-15 03:22:00,0,0.0,0,0.0,0.0,25.0,0.331,0.906,1.22,0.0,0.0,99.596,69.538,13.088,Idle,0
2025-09-15 03:23:00,0,0.0,0,0.0,0.0,25.0,0.4,1.49,1.355,0.0,0.0,99.594,73.945,14.729,Idle,0
2025-09-15 03:24:00,0,0.0,0,0.0,0.0,25.0,0.234,1.06,1.331,0.0,0.0,99.592,69.483,15.42,Idle,0
2025-09-15 03:25:00,0,0.0,0,0.0,0.0,25.0,0.485,0.293,1.397,0.0,0.0,99.59,71.738,16.559,Idle,0
2025-09-15 03:26:00,0,0.0,0,0.0,0.0,25.0,0.28,0.195,1.869,0.0,0.0,99.588,70.058,14.183,Idle,0
2025-09-15 03:27:00,0,0.0,0,0.0,0.0,25.0,0.376,0.239,1.278,0.0,0.0,99.586,74.593,15.542,Idle,0
2025-09-15 03:28:00,0,0.0,0,0.0,0.0,25.0,0.284,0.594,1.918,0.0,0.0,99.584,71.937,15.312,Idle,0
2025-09-15 03:29:00,0,0.0,0,0.0,0.0,25.0,0.337,0.691,1.771,0.0,0.0,99.582,70.077,15.233,Idle,0
2025-09-15 03:30:00,0,0.0,0,0.0,0.0,25.0,0.164,1.407,1.357,0.0,0.0,99.58,68.659,14.207,Idle,0
2025-09-15 03:31:00,0,0.0,0,0.0,0.0,25.0,0.455,1.334,1.072,0.0,0.0,99.578,73.637,14.851,Idle,0
2025-09-15 03:32:00,0,0.0,0,0.0,0.0,25.0,0.463,0.855,1.445,0.0,0.0,99.576,73.357,14.454,Idle,0
2025-09-15 03:33:00,0,0.0,0,0.0,0.0,25.0,0.342,0.996,1.702,0.0,0.0,99.574,68.811,16.353,Idle,0
2025-09-15 03:34:00,0,0.0,0,0.0,0.0,25.0,0.202,0.547,1.878,0.0,0.0,99.572,71.099,15.381,Idle,0
2025-09-15 03:35:00,0,0.0,0,0.0,0.0,25.0,0.335,0.23,1.581,0.0,0.0,99.57,72.037,15.563,Idle,0
2025-09-15 03:36:00,0,0.0,0,0.0,0.0,25.0,0.399,0.392,1.485,0.0,0.0,99.568,70.695,16.469,Idle,0
2025-09-15 03:37:00,0,0.0,0,0.0,0.0,25.0,0.292,0.069,1.716,0.0,0.0,99.566,70.237,16.059,Idle,0
2025-09-15 03:38:00,0,0.0,0,0.0,0.0,25.0,0.295,1.021,1.994,0.0,0.0,99.564,70.105,15.084,Idle,0
2025-09-15 03:39:00,0,0.0,0,0.0,0.0,25.0,0.336,0.194,1.493,0.0,0.0,99.562,70.567,13.682,Idle,0
2025-09-15 03:40:00,0,0.0,0,0.0,0.0,25.0,0.307,0.145,1.733,0.0,0.0,99.56,68.798,15.384,Idle,0
2025-09-15 03:41:00,0,0.0,0,0.0,0.0,25.0,0.375,1.199,1.88,0.0,0.0,99.558,68.436,15.113,Idle,0
2025-09-15 03:42:00,0,0.0,0,0.0,0.0,25.0,0.39,1.0,1.607,0.0,0.0,99.556,76.007,15.887,Idle,0
2025-09-15 03:43:00,0,0.0,0,0.0,0.0,25.0,0.159,1.845,1.231,0.0,0.0,99.554,71.723,15.624,Idle,0
2025-09-15 03:44:00,0,0.0,0,0.0,0.0,25.0,0.293,0.9,1.257,0.0,0.0,99.552,69.574,14.775,Idle,0
2025-09-15 03:45:00,0,0.0,0,0.0,0.0,25.0,0.229,1.655,1.998,0.0,0.0,99.55,69.766,13.835,Idle,0
2025-09-15 03:46:00,0,0.0,0,0.0,0.0,25.0,0.119,0.803,1.384,0.0,0.0,99.548,70.738,16.522,Idle,0
2025-09-15 03:47:00,0,0.0,0,0.0,0.0,25.0,0.369,0.006,1.33,0.0,0.0,99.546,71.612,14.248,Idle,0
2025-09-15 03:48:00,0,0.0,0,0.0,0.0,25.0,0.274,1.876,1.103,0.0,0.0,99.544,71.62,15.339,Idle,0
2025-09-15 03:49:00,0,0.0,0,0.0,0.0,25.0,0.213,0.914,1.741,0.0,0.0,99.542,72.558,15.581,Idle,0
2025-09-15 03:50:00,0,0.0,0,0.0,0.0,25.0,0.45,1.915,1.611,0.0,0.0,99.54,70.825,14.082,Idle,0
2025-09-15 03:51:00,0,0.0,0,0.0,0.0,25.0,0.332,1.364,1.494,0.0,0.0,99.538,71.719,15.512,Idle,0
2025-09-15 03:52:00,0,0.0,0,0.0,0.0,25.0,0.166,1.232,1.625,0.0,0.0,99.536,65.218,14.52,Idle,0
2025-09-15 03:53:00,0,0.0,0,0.0,0.0,25.0,0.375,1.082,1.959,0.0,0.0,99.534,71.038,15.286,Idle,0
2025-09-15 03:54:00,0,0.0,0,0.0,0.0,25.0,0.488,1.495,1.922,0.0,0.0,99.532,71.845,13.758,Idle,0
2025-09-15 03:55:00,0,0.0,0,0.0,0.0,25.0,0.404,0.625,1.793,0.0,0.0,99.53,68.054,16.537,Idle,0
2025-09-15 03:56:00,0,0.0,0,0.0,0.0,25.0,0.375,1.076,1.433,0.0,0.0,99.528,69.771,13.69,Idle,0
2025-09-15 03:57:00,0,0.0,0,0.0,0.0,25.0,0.464,1.365,1.277,0.0,0.0,99.526,72.467,16.367,Idle,0
2025-09-15 03:58:00,0,0.0,0,0.0,0.0,25.0,0.303,1.587,1.727,0.0,0.0,99.524,71.501,16.552,Idle,0
2025-09-15 03:59:00,0,0.0,0,0.0,0.0,25.0,0.249,1.21,1.536,0.0,0.0,99.522,69.052,14.523,Idle,0
2025-09-15 04:00:00,0,0.0,0,0.0,0.0,25.0,0.293,1.837,1.698,0.0,0.0,99.52,75.048,12.729,Idle,0
2025-09-15 04:01:00,0,0.0,0,0.0,0.0,25.0,0.378,1.706,1.536,0.0,0.0,99.518,71.091,14.753,Idle,0
2025-09-15 04:02:00,0,0.0,0,0.0,0.0,25.0,0.179,0.979,1.398,0.0,0.0,99.516,73.169,12.727,Idle,0
2025-09-15 04:03:00,0,0.0,0,0.0,0.0,25.0,0.244,1.1,1.827,0.0,0.0,99.514,71.892,15.967,Idle,0
2025-09-15 04:04:00,0,0.0,0,0.0,0.0,25.0,0.371,0.134,1.166,0.0,0.0,99.512,74.388,15.909,Idle,0
2025-09-15 04:05:00,0,0.0,0,0.0,0.0,25.0,0.174,1.292,1.57,0.0,0.0,99.51,74.921,16.275,Idle,0
2025-09-15 04:06:00,0,0.0,0,0.0,0.0,25.0,0.438,0.882,1.154,0.0,0.0,99.508,69.38,14.26,Idle,0
2025-09-15 04:07:00,0,0.0,0,0.0,0.0,25.0,0.149,0.087,1.479,0.0,0.0,99.506,74.019,14.857,Idle,0
2025-09-15 04:08:00,0,0.0,0,0.0,0.0,25.0,0.474,1.873,1.423,0.0,0.0,99.504,70.376,13.232,Idle,0
2025-09-15 04:09:00,0,0.0,0,0.0,0.0,25.0,0.223,0.962,1.499,0.0,0.0,99.502,71.148,14.311,Idle,0
2025-09-15 04:10:00,0,0.0,0,0.0,0.0,25.0,0.354,1.494,1.82,0.0,0.0,99.5,70.964,15.903,Idle,0
2025-09-15 04:11:00,0,0.0,0,0.0,0.0,25.0,0.144,1.503,1.648,0.0,0.0,99.498,75.939,16.265,Idle,0
2025-09-15 04:12:00,0,0.0,0,0.0,0.0,25.0,0.299,1.132,1.411,0.0,0.0,99.496,72.485,14.222,Idle,0
2025-09-15 04:13:00,0,0.0,0,0.0,0.0,25.0,0.224,1.608,1.239,0.0,0.0,99.494,72.279,14.888,Idle,0
2025-09-15 04:14:00,0,0.0,0,0.0,0.0,25.0,0.269,1.285,1.562,0.0,0.0,99.492,71.049,15.044,Idle,0
2025-09-15 04:15:00,0,0.0,0,0.0,0.0,25.0,0.488,1.637,1.964,0.0,0.0,99.49,74.23,15.855,Idle,0
2025-09-15 04:16:00,0,0.0,0,0.0,0.0,25.0,0.107,1.591,1.769,0.0,0.0,99.488,72.825,14.61,Idle,0
2025-09-15 04:17:00,0,0.0,0,0.0,0.0,25.0,0.443,0.886,1.157,0.0,0.0,99.486,72.062,15.644,Idle,0
2025-09-15 04:18:00,0,0.0,0,0.0,0.0,25.0,0.39,1.392,1.338,0.0,0.0,99.484,69.931,16.201,Idle,0
2025-09-15 04:19:00,0,0.0,0,0.0,0.0,25.0,0.431,1.705,1.018,0.0,0.0,99.482,68.791,16.763,Idle,0
2025-09-15 04:20:00,0,0.0,0,0.0,0.0,25.0,0.288,0.684,1.925,0.0,0.0,99.48,72.818,15.095,Idle,0
2025-09-15 04:21:00,0,0.0,0,0.0,0.0,25.0,0.498,1.328,1.126,0.0,0.0,99.478,74.388,17.671,Idle,0
2025-09-15 04:22:00,0,0.0,0,0.0,0.0,25.0,0.273,0.068,1.993,0.0,0.0,99.476,74.539,15.292,Idle,0
2025-09-15 04:23:00,0,0.0,0,0.0,0.0,25.0,0.253,0.121,1.284,0.0,0.0,99.474,72.008,14.833,Idle,0
2025-09-15 04:24:00,0,0.0,0,0.0,0.0,25.0,0.485,1.554,1.546,0.0,0.0,99.472,71.106,14.423,Idle,0
2025-09-15 04:25:00,0,0.0,0,0.0,0.0,25.0,0.497,1.573,1.703,0.0,0.0,99.47,73.768,15.831,Idle,0
2025-09-15 04:26:00,0,0.0,0,0.0,0.0,25.0,0.41,0.741,1.442,0.0,0.0,99.468,70.771,15.118,Idle,0
2025-09-15 04:27:00,0,0.0,0,0.0,0.0,25.0,0.187,1.85,1.818,0.0,0.0,99.466,74.317,15.827,Idle,0
2025-09-15 04:28:00,0,0.0,0,0.0,0.0,25.0,0.472,1.284,1.497,0.0,0.0,99.464,74.607,14.09,Idle,0
2025-09-15 04:29:00,0,0.0,0,0.0,0.0,25.0,0.484,1.932,1.615,0.0,0.0,99.462,73.524,13.515,Idle,0
2025-09-15 04:30:00,0,0.0,0,0.0,0.0,25.0,0.283,0.756,1.242,0.0,0.0,99.46,72.719,16.545,Idle,0
2025-09-15 04:31:00,0,0.0,0,0.0,0.0,25.0,0.232,0.682,1.862,0.0,0.0,99.458,71.667,13.663,Idle,0
2025-09-15 04:32:00,0,0.0,0,0.0,0.0,25.0,0.119,0.96,1.96,0.0,0.0,99.456,70.295,15.001,Idle,0
2025-09-15 04:33:00,0,0.0,0,0.0,0.0,25.0,0.267,1.643,1.384,0.0,0.0,99.454,74.015,15.346,Idle,0
2025-09-15 04:34:00,0,0.0,0,0.0,0.0,25.0,0.23,1.733,1.974,0.0,0.0,99.452,71.34,14.98,Idle,0
2025-09-15 04:35:00,0,0.0,0,0.0,0.0,25.0,0.337,0.13,1.055,0.0,0.0,99.45,73.76,15.22,Idle,0
2025-09-15 04:36:00,0,0.0,0,0.0,0.0,25.0,0.101,0.3,1.949,0.0,0.0,99.448,74.174,15.604,Idle,0
2025-09-15 04:37:00,0,0.0,0,0.0,0.0,25.0,0.19,1.75,1.402,0.0,0.0,99.446,72.739,15.645,Idle,0
2025-09-15 04:38:00,0,0.0,0,0.0,0.0,25.0,0.422,0.482,1.176,0.0,0.0,99.444,69.121,16.372,Idle,0
2025-09-15 04:39:00,0,0.0,0,0.0,0.0,25.0,0.493,1.865,1.434,0.0,0.0,99.442,72.345,14.254,Idle,0
2025-09-15 04:40:00,0,0.0,0,0.0,0.0,25.0,0.317,0.789,1.301,0.0,0.0,99.44,74.69,16.192,Idle,0
2025-09-15 04:41:00,0,0.0,0,0.0,0.0,25.0,0.195,1.539,1.699,0.0,0.0,99.438,72.732,15.219,Idle,0
2025-09-15 04:42:00,0,0.0,0,0.0,0.0,25.0,0.371,0.647,1.834,0.0,0.0,99.436,74.059,14.88,Idle,0
2025-09-15 04:43:00,0,0.0,0,0.0,0.0,25.0,0.464,1.481,1.706,0.0,0.0,99.434,73.384,14.627,Idle,0
2025-09-15 04:44:00,0,0.0,0,0.0,0.0,25.0,0.479,1.869,1.316,0.0,0.0,99.432,73.296,15.186,Idle,0
2025-09-15 04:45:00,0,0.0,0,0.0,0.0,25.0,0.21,0.028,1.145,0.0,0.0,99.43,76.458,14.28,Idle,0
2025-09-15 04:46:00,0,0.0,0,0.0,0.0,25.0,0.239,1.048,1.359,0.0,0.0,99.428,71.589,14.455,Idle,0
2025-09-15 04:47:00,0,0.0,0,0.0,0.0,25.0,0.488,0.827,1.532,0.0,0.0,99.426,72.073,16.658,Idle,0
2025-09-15 04:48:00,0,0.0,0,0.0,0.0,25.0,0.337,1.672,1.185,0.0,0.0,99.424,72.402,13.452,Idle,0
2025-09-15 04:49:00,0,0.0,0,0.0,0.0,25.0,0.287,0.156,1.65,0.0,0.0,99.422,74.376,16.254,Idle,0
2025-09-15 04:50:00,0,0.0,0,0.0,0.0,25.0,0.138,1.86,1.065,0.0,0.0,99.42,75.146,16.038,Idle,0
2025-09-15 04:51:00,0,0.0,0,0.0,0.0,25.0,0.408,0.081,1.495,0.0,0.0,99.418,72.028,14.696,Idle,0
2025-09-15 04:52:00,0,0.0,0,0.0,0.0,25.0,0.224,0.988,1.569,0.0,0.0,99.416,72.64,16.556,Idle,0
2025-09-15 04:53:00,0,0.0,0,0.0,0.0,25.0,0.166,0.538,1.139,0.0,0.0,99.414,74.372,13.851,Idle,0
2025-09-15 04:54:00,0,0.0,0,0.0,0.0,25.0,0.136,1.467,1.162,0.0,0.0,99.412,69.529,15.717,Idle,0
2025-09-15 04:55:00,0,0.0,0,0.0,0.0,25.0,0.341,0.799,1.465,0.0,0.0,99.41,72.147,15.006,Idle,0
2025-09-15 04:56:00,0,0.0,0,0.0,0.0,25.0,0.422,0.196,1.786,0.0,0.0,99.408,70.375,15.124,Idle,0
2025-09-15 04:57:00,0,0.0,0,0.0,0.0,25.0,0.14,0.008,1.224,0.0,0.0,99.406,74.361,15.922,Idle,0
2025-09-15 04:58:00,0,0.0,0,0.0,0.0,25.0,0.389,0.638,1.858,0.0,0.0,99.404,72.472,15.496,Idle,0
2025-09-15 04:59:00,0,0.0,0,0.0,0.0,25.0,0.202,0.183,1.463,0.0,0.0,99.402,72.951,14.684,Idle,0
2025-09-15 05:00:00,0,0.0,0,0.0,0.0,25.0,0.147,1.518,1.079,0.0,0.0,99.4,71.46,15.224,Idle,0
2025-09-15 05:01:00,0,0.0,0,0.0,0.0,25.0,0.498,0.938,1.756,0.0,0.0,99.398,75.108,13.842,Idle,0
2025-09-15 05:02:00,0,0.0,0,0.0,0.0,25.0,0.101,1.82,1.423,0.0,0.0,99.396,73.78,15.317,Idle,0
2025-09-15 05:03:00,0,0.0,0,0.0,0.0,25.0,0.407,1.911,1.857,0.0,0.0,99.394,77.293,15.393,Idle,0
2025-09-15 05:04:00,0,0.0,0,0.0,0.0,25.0,0.419,1.271,1.18,0.0,0.0,99.392,75.431,14.414,Idle,0
2025-09-15 05:05:00,0,0.0,0,0.0,0.0,25.0,0.432,1.744,1.923,0.0,0.0,99.39,70.439,16.083,Idle,0
2025-09-15 05:06:00,0,0.0,0,0.0,0.0,25.0,0.13,1.416,1.626,0.0,0.0,99.388,75.717,14.459,Idle,0
2025-09-15 05:07:00,0,0.0,0,0.0,0.0,25.0,0.452,0.632,1.218,0.0,0.0,99.386,73.708,16.509,Idle,0
2025-09-15 05:08:00,0,0.0,0,0.0,0.0,25.0,0.313,1.289,1.006,0.0,0.0,99.384,74.529,14.391,Idle,0
2025-09-15 05:09:00,0,0.0,0,0.0,0.0,25.0,0.16,0.415,1.908,0.0,0.0,99.382,73.769,16.121,Idle,0
2025-09-15 05:10:00,0,0.0,0,0.0,0.0,25.0,0.381,1.57,1.801,0.0,0.0,99.38,75.882,16.106,Idle,0
2025-09-15 05:11:00,0,0.0,0,0.0,0.0,25.0,0.296,1.023,1.621,0.0,0.0,99.378,75.522,15.163,Idle,0
2025-09-15 05:12:00,0,0.0,0,0.0,0.0,25.0,0.158,1.765,1.68,0.0,0.0,99.376,74.909,14.273,Idle,0
2025-09-15 05:13:00,0,0.0,0,0.0,0.0,25.0,0.135,0.463,1.942,0.0,0.0,99.374,75.4,16.028,Idle,0
2025-09-15 05:14:00,0,0.0,0,0.0,0.0,25.0,0.255,1.182,1.761,0.0,0.0,99.372,75.195,13.328,Idle,0
2025-09-15 05:15:00,0,0.0,0,0.0,0.0,25.0,0.437,1.653,1.666,0.0,0.0,99.37,73.258,15.48,Idle,0
2025-09-15 05:16:00,0,0.0,0,0.0,0.0,25.0,0.156,0.678,1.91,0.0,0.0,99.368,73.299,14.672,Idle,0
2025-09-15 05:17:00,0,0.0,0,0.0,0.0,25.0,0.406,0.457,1.253,0.0,0.0,99.366,73.764,15.779,Idle,0
2025-09-15 05:18:00,0,0.0,0,0.0,0.0,25.0,0.188,1.354,1.852,0.0,0.0,99.364,77.401,14.784,Idle,0
2025-09-15 05:19:00,0,0.0,0,0.0,0.0,25.0,0.38,1.111,1.105,0.0,0.0,99.362,74.856,15.562,Idle,0
2025-09-15 05:20:00,0,0.0,0,0.0,0.0,25.0,0.405,1.92,1.986,0.0,0.0,99.36,77.895,15.594,Idle,0
2025-09-15 05:21:00,0,0.0,0,0.0,0.0,25.0,0.103,0.065,1.897,0.0,0.0,99.358,75.264,18.249,Idle,0
2025-09-15 05:22:00,0,0.0,0,0.0,0.0,25.0,0.156,0.03,1.166,0.0,0.0,99.356,74.173,16.23,Idle,0
2025-09-15 05:23:00,0,0.0,0,0.0,0.0,25.0,0.208,1.755,1.21,0.0,0.0,99.354,74.251,14.505,Idle,0
2025-09-15 05:24:00,0,0.0,0,0.0,0.0,25.0,0.424,0.116,1.044,0.0,0.0,99.352,73.224,14.388,Idle,0
2025-09-15 05:25:00,0,0.0,0,0.0,0.0,25.0,0.188,0.877,1.158,0.0,0.0,99.35,75.66,15.126,Idle,0
2025-09-15 05:26:00,0,0.0,0,0.0,0.0,25.0,0.474,0.688,1.169,0.0,0.0,99.348,72.326,14.274,Idle,0
2025-09-15 05:27:00,0,0.0,0,0.0,0.0,25.0,0.398,0.169,1.497,0.0,0.0,99.346,74.987,15.232,Idle,0
2025-09-15 05:28:00,0,0.0,0,0.0,0.0,25.0,0.106,0.474,1.0,0.0,0.0,99.344,74.344,15.489,Idle,0
2025-09-15 05:29:00,0,0.0,0,0.0,0.0,25.0,0.186,0.782,1.708,0.0,0.0,99.342,72.364,16.501,Idle,0
2025-09-15 05:30:00,0,0.0,0,0.0,0.0,25.0,0.261,1.19,1.676,0.0,0.0,99.34,74.872,13.831,Idle,0
2025-09-15 05:31:00,0,0.0,0,0.0,0.0,25.0,0.227,0.514,1.046,0.0,0.0,99.338,76.523,14.832,Idle,0
2025-09-15 05:32:00,0,0.0,0,0.0,0.0,25.0,0.339,0.063,1.489,0.0,0.0,99.336,74.535,16.287,Idle,0
2025-09-15 05:33:00,0,0.0,0,0.0,0.0,25.0,0.305,1.223,1.888,0.0,0.0,99.334,74.957,14.603,Idle,0
2025-09-15 05:34:00,0,0.0,0,0.0,0.0,25.0,0.294,0.387,1.881,0.0,0.0,99.332,74.125,12.858,Idle,0
2025-09-15 05:35:00,0,0.0,0,0.0,0.0,25.0,0.358,1.647,1.175,0.0,0.0,99.33,75.149,14.513,Idle,0
2025-09-15 05:36:00,0,0.0,0,0.0,0.0,25.0,0.252,1.762,1.619,0.0,0.0,99.328,79.233,17.015,Idle,0
2025-09-15 05:37:00,0,0.0,0,0.0,0.0,25.0,0.417,1.331,1.461,0.0,0.0,99.326,76.746,14.922,Idle,0
2025-09-15 05:38:00,0,0.0,0,0.0,0.0,25.0,0.242,1.72,1.451,0.0,0.0,99.324,74.292,14.859,Idle,0
2025-09-15 05:39:00,0,0.0,0,0.0,0.0,25.0,0.465,1.386,1.777,0.0,0.0,99.322,74.464,15.823,Idle,0
2025-09-15 05:40:00,0,0.0,0,0.0,0.0,25.0,0.249,1.584,1.259,0.0,0.0,99.32,75.151,17.111,Idle,0
2025-09-15 05:41:00,0,0.0,0,0.0,0.0,25.0,0.193,1.764,1.273,0.0,0.0,99.318,75.717,15.248,Idle,0
2025-09-15 05:42:00,0,0.0,0,0.0,0.0,25.0,0.345,0.618,1.626,0.0,0.0,99.316,73.493,16.001,Idle,0
2025-09-15 05:43:00,0,0.0,0,0.0,0.0,25.0,0.213,1.46,1.161,0.0,0.0,99.314,76.014,14.548,Idle,0
2025-09-15 05:44:00,0,0.0,0,0.0,0.0,25.0,0.37,0.889,1.005,0.0,0.0,99.312,76.282,13.538,Idle,0
2025-09-15 05:45:00,0,0.0,0,0.0,0.0,25.0,0.426,0.915,1.389,0.0,0.0,99.31,73.392,15.615,Idle,0
2025-09-15 05:46:00,0,0.0,0,0.0,0.0,25.0,0.195,0.453,1.398,0.0,0.0,99.308,71.785,16.06,Idle,0
2025-09-15 05:47:00,0,0.0,0,0.0,0.0,25.0,0.175,1.884,1.122,0.0,0.0,99.306,75.419,16.481,Idle,0
2025-09-15 05:48:00,0,0.0,0,0.0,0.0,25.0,0.254,1.704,1.295,0.0,0.0,99.304,74.374,15.07,Idle,0
2025-09-15 05:49:00,0,0.0,0,0.0,0.0,25.0,0.298,0.152,1.926,0.0,0.0,99.302,72.861,14.703,Idle,0
2025-09-15 05:50:00,0,0.0,0,0.0,0.0,25.0,0.159,1.09,1.807,0.0,0.0,99.3,74.159,14.233,Idle,0
2025-09-15 05:51:00,0,0.0,0,0.0,0.0,25.0,0.117,1.538,1.54,0.0,0.0,99.298,76.803,12.841,Idle,0
2025-09-15 05:52:00,0,0.0,0,0.0,0.0,25.0,0.325,1.027,1.101,0.0,0.0,99.296,73.749,16.043,Idle,0
2025-09-15 05:53:00,0,0.0,0,0.0,0.0,25.0,0.39,1.238,1.926,0.0,0.0,99.294,77.22,15.554,Idle,0
2025-09-15 05:54:00,0,0.0,0,0.0,0.0,25.0,0.285,1.116,1.705,0.0,0.0,99.292,76.147,15.368,Idle,0
2025-09-15 05:55:00,0,0.0,0,0.0,0.0,25.0,0.466,0.895,1.191,0.0,0.0,99.29,77.817,14.934,Idle,0
2025-09-15 05:56:00,0,0.0,0,0.0,0.0,25.0,0.498,0.954,1.968,0.0,0.0,99.288,74.675,16.175,Idle,0
2025-09-15 05:57:00,0,0.0,0,0.0,0.0,25.0,0.357,1.536,1.649,0.0,0.0,99.286,75.016,13.646,Idle,0
2025-09-15 05:58:00,0,0.0,0,0.0,0.0,25.0,0.145,0.764,1.708,0.0,0.0,99.284,73.823,16.162,Idle,0
2025-09-15 05:59:00,0,0.0,0,0.0,0.0,25.0,0.452,0.58,1.443,0.0,0.0,99.282,73.505,15.505,Idle,0
2025-09-15 06:00:00,0,0.0,1150,111.238,1.854,25.455,1.914,70.952,15.095,14.411,3.751,99.28,74.637,15.685,Running,0
2025-09-15 06:01:00,0,0.0,1241,112.261,3.725,25.936,2.622,76.224,15.512,17.949,2.435,99.278,74.456,14.188,Running,0
2025-09-15 06:02:00,0,0.0,1202,57.132,4.677,26.453,2.535,83.47,14.109,12.422,2.409,99.276,73.98,15.498,Running,0
2025-09-15 06:03:00,0,0.0,1493,96.193,6.28,26.877,1.786,64.777,14.617,17.891,4.0,99.274,73.241,16.319,Running,0
2025-09-15 06:04:00,0,0.0,941,86.741,7.726,27.399,2.59,84.331,14.869,12.315,2.277,99.272,75.825,14.22,Running,0
2025-09-15 06:05:00,0,0.0,1239,64.28,8.797,27.921,2.175,84.485,15.293,14.698,2.535,99.27,75.722,15.761,Running,0
2025-09-15 06:06:00,0,0.0,974,70.753,9.977,28.419,2.245,79.643,14.552,18.226,3.686,99.268,73.169,16.063,Running,0
2025-09-15 06:07:00,0,0.0,1193,124.372,12.05,28.836,2.616,63.407,14.211,13.349,2.226,99.266,71.434,15.128,Running,0
2025-09-15 06:08:00,0,0.0,1355,56.565,12.992,29.367,1.532,86.064,14.801,12.926,2.396,99.264,71.0,16.228,Running,0
2025-09-15 06:09:00,0,576.135,816,67.6,14.119,29.824,2.358,71.367,14.497,15.139,3.482,99.262,76.736,15.649,Running,1
2025-09-15 06:10:00,0,0.0,1172,63.85,15.183,30.304,2.517,76.078,15.356,11.434,2.351,99.26,74.092,12.728,Running,1
2025-09-15 06:11:00,0,0.0,1247,81.769,16.546,30.852,1.852,89.676,14.82,14.598,2.961,99.258,75.872,15.86,Running,1
2025-09-15 06:12:00,0,0.0,979,60.314,17.551,31.248,2.493,59.08,13.629,17.76,3.453,99.256,71.346,14.672,Running,1
2025-09-15 06:13:00,0,0.0,1399,134.156,19.787,31.68,2.551,66.43,14.781,11.992,2.254,99.254,72.703,14.073,Running,1
2025-09-15 06:14:00,0,0.0,1161,145.921,22.219,32.216,1.854,87.276,14.814,10.099,3.546,99.252,77.24,14.997,Running,1
2025-09-15 06:15:00,0,0.0,1043,141.329,24.575,32.619,3.127,60.496,13.761,19.468,3.786,99.25,75.623,14.745,Running,1
2025-09-15 06:16:00,0,0.0,1018,59.041,25.559,33.063,2.213,68.827,14.898,13.069,3.929,99.248,74.703,14.327,Running,1
2025-09-15 06:17:00,0,0.0,1468,83.394,26.949,33.494,2.741,66.166,14.985,18.898,3.497,99.246,75.865,16.04,Running,1
2025-09-15 06:18:00,0,0.0,1111,64.014,28.015,33.969,2.636,75.03,13.953,17.075,3.782,99.244,73.217,16.39,Running,1
2025-09-15 06:19:00,0,609.646,1188,136.291,30.287,34.367,1.636,59.568,14.65,18.051,2.272,99.242,74.313,16.079,Running,2
2025-09-15 06:20:00,0,0.0,1439,87.625,31.747,34.825,2.759,71.699,14.613,12.232,3.525,99.24,72.111,16.343,Running,2
2025-09-15 06:21:00,0,0.0,1189,61.452,32.772,35.264,2.133,67.747,15.323,12.349,3.911,99.238,74.864,14.201,Running,2
2025-09-15 06:22:00,0,0.0,936,76.973,34.054,35.793,2.134,85.838,14.601,10.981,2.929,99.236,74.922,14.686,Running,2
2025-09-15 06:23:00,0,0.0,1424,58.204,35.025,36.311,1.641,83.659,16.049,16.076,2.322,99.234,74.56,16.456,Running,2
2025-09-15 06:24:00,0,0.0,1034,59.629,36.018,36.862,1.59,90.067,15.303,11.479,3.343,99.232,76.219,14.484,Running,2
2025-09-15 06:25:00,0,0.0,1473,139.212,38.339,37.263,1.787,60.236,14.838,17.525,2.218,99.23,73.147,13.345,Running,2
2025-09-15 06:26:00,0,0.0,1400,130.503,40.514,37.77,2.56,81.486,15.278,19.205,2.831,99.228,72.83,14.039,Running,2
